intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SPITZER_SHA,SSC Pipeline,MIPS,None,MIPS SED,Infrared,m101-all,None,00000042B400,210.85240457882514,54.34070078909571,image,"Rieke, George",3,53784.36972852,53784.37238035,10.49,53000.0,100000.0,Dust in Giant Extragalactic H II Regions in M101,54179.8915046,GORDON_M101_60,Spitzer,4371456,POLYGON -149.2068270 54.33333700 -149.2159730 54.33333700 -149.2159770 54.36600300 -149.2068230 54.36600300 -149.2068270 54.33333700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/MIPS006500/r4371456/ch2/pbcd/SPITZER_M2_4371456_0004_7_E6319674_maic.fits,PUBLIC,False,,1705052,19.417537237836857
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.62668781,53847.62750101,70.26048002298921,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2576620 54.27587500 -149.2623870 54.27698100 -149.1985560 54.36979300 -149.1938220 54.36868500 -149.2576620 54.27587500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0076_8_E7468110_coa2d.fits,PUBLIC,False,,1715736,19.451319688035394
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.6277098,53847.62852296,70.25702437385917,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2450990 54.29418200 -149.2498260 54.29528800 -149.1859380 54.38809300 -149.1812020 54.38698500 -149.2450990 54.29418200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0077_8_E7468125_coa2d.fits,PUBLIC,False,,1715736,19.460551914120067
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.64863914,53847.6494523,70.25702374521643,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2325200 54.31248800 -149.2372490 54.31359500 -149.1733040 54.40639400 -149.1685660 54.40528500 -149.2325200 54.31248800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0098_8_E7468152_coa2d.fits,PUBLIC,False,,1715736,19.461733927337285
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.60575847,53847.60657163,70.25702374521643,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2702220 54.25756500 -149.2749460 54.25867000 -149.2111710 54.35148900 -149.2064390 54.35038200 -149.2702220 54.25756500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0055_8_E7468107_coa2d.fits,PUBLIC,False,,1715736,19.512521105867403
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.29913919,53756.30071463,136.11801608931273,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1900510 54.34551100 -149.1884060 54.34514100 -149.2117440 54.30990000 -149.2133870 54.31027000 -149.1900510 54.34551100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0096_7_E7416113_coa2d.fits,PUBLIC,False,,1723200,19.62036568438394
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.23694253,53756.23851802,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2005010 54.36270300 -149.1988550 54.36233300 -149.2221930 54.32709000 -149.2238380 54.32746000 -149.2005010 54.36270300,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0062_7_E7416087_coa2d.fits,PUBLIC,False,,1723200,20.129559878230086
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.13268678,53756.13426222,136.11801608931273,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1919940 54.37568200 -149.1903480 54.37531200 -149.2137010 54.34007000 -149.2153460 54.34044000 -149.1919940 54.37568200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0005_7_E7416130_coa2d.fits,PUBLIC,False,,1723200,20.322244923164437
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.17657561,53756.1781511,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1722140 54.37127600 -149.1705680 54.37090500 -149.1939360 54.33566700 -149.1955800 54.33603800 -149.1722140 54.37127600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0029_7_E7416065_coa2d.fits,PUBLIC,False,,1723200,20.385722209590202
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.19305366,53756.19462909,136.1171523341909,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1807260 54.35830200 -149.1790810 54.35793200 -149.2024330 54.32269200 -149.2040770 54.32306300 -149.1807260 54.35830200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0038_7_E7416159_coa2d.fits,PUBLIC,False,,1723200,20.573415361027912
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.61673413,53847.61754729,70.25702374521643,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2352390 54.27062800 -149.2399630 54.27173400 -149.1760900 54.36453500 -149.1713570 54.36342600 -149.2352390 54.27062800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0066_8_E7468106_coa2d.fits,PUBLIC,False,,1715736,20.6278141263165
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.25707788,53756.25865336,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2089990 54.34972700 -149.2073540 54.34935700 -149.2306780 54.31411200 -149.2323220 54.31448200 -149.2089990 54.34972700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0073_7_E7416089_coa2d.fits,PUBLIC,False,,1723200,20.64311164265497
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.63868547,53847.63949863,70.25702374521643,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2100660 54.30723000 -149.2147940 54.30833700 -149.1508070 54.40112500 -149.1460700 54.40001500 -149.2100660 54.30723000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0088_8_E7468141_coa2d.fits,PUBLIC,False,,1715736,20.653274298613212
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.63766347,53847.63847668,70.26134377811104,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2226510 54.28892900 -149.2273770 54.29003600 -149.1634470 54.38283000 -149.1587120 54.38172100 -149.2226510 54.28892900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0087_8_E7468151_coa2d.fits,PUBLIC,False,,1715736,20.65501289507944
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,M101 - HalfStrip Offset,None,000000E1D300,210.759149072014,54.28383866468105,image,"Smith, JD",3,53847.61571219,53847.61652535,70.25702374521643,14000.0,38000.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54252.64398148,JDSMITH_PBM_20518,Spitzer,14799616,POLYGON -149.2477940 54.25231900 -149.2525160 54.25342500 -149.1887000 54.34623200 -149.1839680 54.34512400 -149.2477940 54.25231900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006500/r14799616/ch2/pbcd/SPITZER_S2_14799616_0065_8_E7468102_coa2d.fits,PUBLIC,False,,1715736,20.704115027394597
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.30096671,53756.3025422,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1892300 54.34532800 -149.1875850 54.34495800 -149.2109230 54.30971700 -149.2125670 54.31008700 -149.1892300 54.34532800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0097_7_E7416104_coa2d.fits,PUBLIC,False,,1723200,21.403125261094875
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.23877119,53756.24034667,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2013240 54.36288700 -149.1996790 54.36251700 -149.2230160 54.32727300 -149.2246610 54.32764300 -149.2013240 54.36288700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0063_7_E7416083_coa2d.fits,PUBLIC,False,,1723200,21.97991539651794
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.13085808,53756.13243352,136.11801546067,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1928220 54.37586200 -149.1911760 54.37549200 -149.2145280 54.34025000 -149.2161730 54.34062000 -149.1928220 54.37586200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0004_7_E7416061_coa2d.fits,PUBLIC,False,,1723200,22.174948597331003
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.17840432,53756.17997979,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1713920 54.37109500 -149.1697470 54.37072500 -149.1931150 54.33548700 -149.1947590 54.33585800 -149.1713920 54.37109500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0030_7_E7416035_coa2d.fits,PUBLIC,False,,1723200,22.22723433108348
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.19122495,53756.19280044,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1799010 54.35812000 -149.1782560 54.35774900 -149.2016090 54.32251000 -149.2032530 54.32288000 -149.1799010 54.35812000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0037_7_E7416057_coa2d.fits,PUBLIC,False,,1723200,22.424149229146497
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.25525031,53756.25682579,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2098220 54.34990900 -149.2081770 54.34953900 -149.2315000 54.31429400 -149.2331440 54.31466400 -149.2098220 54.34990900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0072_7_E7416090_coa2d.fits,PUBLIC,False,,1723200,22.434469612800743
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.30279659,53756.30437203,136.11801608931273,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1884050 54.34514400 -149.1867600 54.34477400 -149.2100990 54.30953300 -149.2117420 54.30990300 -149.1884050 54.34514400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0098_7_E7416111_coa2d.fits,PUBLIC,False,,1723200,23.204510668268465
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.24059988,53756.24217537,136.1223354935646,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2021490 54.36307000 -149.2005030 54.36270000 -149.2238410 54.32745700 -149.2254850 54.32782600 -149.2021490 54.36307000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0064_7_E7416082_coa2d.fits,PUBLIC,False,,1723200,23.831103524525226
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.12902934,53756.13060483,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1936460 54.37604400 -149.1920000 54.37567300 -149.2153520 54.34043100 -149.2169970 54.34080100 -149.1936460 54.37604400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0003_7_E7416043_coa2d.fits,PUBLIC,False,,1723200,24.022474867321115
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.18023301,53756.1818085,136.1223354935646,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1705670 54.37090800 -149.1689210 54.37053700 -149.1922900 54.33530000 -149.1939340 54.33567000 -149.1705670 54.37090800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0031_7_E7416060_coa2d.fits,PUBLIC,False,,1723200,24.085584645235297
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.25342057,53756.25499596,136.11369605641812,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2106460 54.35009200 -149.2090010 54.34972200 -149.2323230 54.31447700 -149.2339670 54.31484700 -149.2106460 54.35009200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0071_7_E7416154_coa2d.fits,PUBLIC,False,,1723200,24.236759830321084
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.18939622,53756.19097169,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1790780 54.35793700 -149.1774330 54.35756700 -149.2007870 54.32232800 -149.2024310 54.32269800 -149.1790780 54.35793700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0036_7_E7416042_coa2d.fits,PUBLIC,False,,1723200,24.271418037801162
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.30462416,53756.30619963,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1875830 54.34496300 -149.1859380 54.34459200 -149.2092780 54.30935200 -149.2109210 54.30972200 -149.1875830 54.34496300,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0099_7_E7416143_coa2d.fits,PUBLIC,False,,1723200,25.002363172568632
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.24242862,53756.2440042,136.13011243287474,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2029740 54.36325300 -149.2013280 54.36288300 -149.2246650 54.32763900 -149.2263090 54.32800900 -149.2029740 54.36325300,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0065_7_E7416097_coa2d.fits,PUBLIC,False,,1723200,25.6821057114492
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.12720065,53756.12877612,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1944670 54.37622700 -149.1928210 54.37585600 -149.2161720 54.34061400 -149.2178170 54.34098400 -149.1944670 54.37622700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0002_7_E7416041_coa2d.fits,PUBLIC,False,,1723200,25.865352722783552
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.18206171,53756.18363719,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1697450 54.37072600 -149.1680990 54.37035500 -149.1914690 54.33511800 -149.1931130 54.33548800 -149.1697450 54.37072600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0032_7_E7416155_coa2d.fits,PUBLIC,False,,1723200,25.929312918347254
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.25159292,53756.25316839,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2114720 54.35027800 -149.2098270 54.34990800 -149.2331480 54.31466300 -149.2347920 54.31503300 -149.2114720 54.35027800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0070_7_E7416088_coa2d.fits,PUBLIC,False,,1723200,26.05162426312432
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.18756756,53756.18914304,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1782550 54.35775200 -149.1766100 54.35738200 -149.1999640 54.32214300 -149.2016080 54.32251300 -149.1782550 54.35775200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0035_7_E7416040_coa2d.fits,PUBLIC,False,,1723200,26.122362174396645
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.30645398,53756.30802947,136.1223354935646,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1867600 54.34477700 -149.1851150 54.34440600 -149.2084550 54.30916500 -149.2100990 54.30953600 -149.1867600 54.34477700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0100_7_E7416101_coa2d.fits,PUBLIC,False,,1723200,26.817846006158707
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.24425728,53756.24583277,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.2037940 54.36343700 -149.2021490 54.36306700 -149.2254850 54.32782300 -149.2271290 54.32819300 -149.2037940 54.36343700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0066_7_E7416091_coa2d.fits,PUBLIC,False,,1723200,27.526993151778314
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.12537194,53756.12694743,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1953010 54.37640600 -149.1936550 54.37603500 -149.2170060 54.34079300 -149.2186510 54.34116300 -149.1953010 54.37640600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0001_7_E7416052_coa2d.fits,PUBLIC,False,,1723200,27.72984529454785
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_00,None,000000E1D400,210.85527962447824,54.49140741842338,image,"Smith, JD",3,53756.18389041,53756.18546589,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14799872,POLYGON -149.1689210 54.37054500 -149.1672760 54.37017400 -149.1906460 54.33493700 -149.1922900 54.33530700 -149.1689210 54.37054500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14799872/ch0/pbcd/SPITZER_S0_14799872_0033_7_E7416149_coa2d.fits,PUBLIC,False,,1723200,27.775665212646473
